spectrum_id,file_name,rruff_official_id,rruff_official_name,rruff_url,excitation_nm,rruff_status,label_category_final,split_v3,qc_status,qc_reason,recommended_action,provenance_confidence
PARENT_0109,Esseneite__R061123__Raman__532__0__unoriented__Raman_Data_RAW__22257,R061123,Esseneite,https://rruff.info/R061123,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0110,Ferrosilite__X050187__Raman__514__0__unoriented__Raman_Data_RAW__6544,X050187,Ferrosilite,https://rruff.info/X050187,514.0,The identification of this mineral is not yet confirmed.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0111,Ferrosilite__R070386__Raman__532__0__unoriented__Raman_Data_RAW__22224,R070386,Ferrosilite,https://rruff.info/R070386,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0112,Ferrosilite__R070386__Raman__785__0__unoriented__Raman_Data_RAW__22226,R070386,Ferrosilite,https://rruff.info/R070386,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0113,Ferrosilite__R070387__Raman__532__0__unoriented__Raman_Data_RAW__22236,R070387,Ferrosilite,https://rruff.info/R070387,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0114,Ferrosilite__R070387__Raman__785__0__unoriented__Raman_Data_RAW__22238,R070387,Ferrosilite,https://rruff.info/R070387,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0115,Jadeite__R050220__Raman__514__0__unoriented__Raman_Data_RAW__10617,R050220,Jadeite,https://rruff.info/R050220,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0116,Jadeite__R050220__Raman__780__0__unoriented__Raman_Data_RAW__28011,R050220,Jadeite,https://rruff.info/R050220,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0117,Jadeite__R050220__Raman__532__0__unoriented__Raman_Data_RAW__28013,R050220,Jadeite,https://rruff.info/R050220,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0118,Johannsenite__R140753__Raman__780__0__unoriented__Raman_Data_RAW__39149,R140753,Johannsenite,https://rruff.info/R140753,780.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0119,Johannsenite__R140753__Raman__532__0__unoriented__Raman_Data_RAW__39147,R140753,Johannsenite,https://rruff.info/R140753,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0120,Kanoite__R061134__Raman__532__0__unoriented__Raman_Data_RAW__16733,R061134,Kanoite,https://rruff.info/R061134,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0121,Kanoite__R061134__Raman__785__0__unoriented__Raman_Data_RAW__16735,R061134,Kanoite,https://rruff.info/R061134,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0122,Kosmochlor__R120015__Raman__532__0__unoriented__Raman_Data_RAW__36221,R120015,Kosmochlor,https://rruff.info/R120015,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0123,Kushiroite__R110134__Raman__532__0__unoriented__Raman_Data_RAW__35667,R110134,Kushiroite,https://rruff.info/R110134,532.0,The identification of this mineral is not yet confirmed.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0124,Kushiroite__R110134__Raman__780__0__unoriented__Raman_Data_RAW__35669,R110134,Kushiroite,https://rruff.info/R110134,780.0,The identification of this mineral is not yet confirmed.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0125,Omphacite__R061129__Raman__532__0__unoriented__Raman_Data_RAW__16699,R061129,Omphacite,https://rruff.info/R061129,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0126,Omphacite__R061129__Raman__785__0__unoriented__Raman_Data_RAW__16701,R061129,Omphacite,https://rruff.info/R061129,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0127,Omphacite__R110038__Raman__532__0__unoriented__Raman_Data_RAW__35350,R110038,Omphacite,https://rruff.info/R110038,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0128,Omphacite__R110038__Raman__780__0__unoriented__Raman_Data_RAW__35352,R110038,Omphacite,https://rruff.info/R110038,780.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0129,Petedunnite__R070207__Raman__532__0__unoriented__Raman_Data_RAW__19336,R070207,Petedunnite,https://rruff.info/R070207,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0130,Petedunnite__R070207__Raman__785__0__unoriented__Raman_Data_RAW__19338,R070207,Petedunnite,https://rruff.info/R070207,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0131,Spodumene__R040050__Raman__514__0__unoriented__Raman_Data_RAW__9345,R040050,Spodumene,https://rruff.info/R040050,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0132,Spodumene__R040050__Raman__780__0__unoriented__Raman_Data_RAW__26644,R040050,Spodumene,https://rruff.info/R040050,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0133,Spodumene__R040050__Raman__532__0__unoriented__Raman_Data_RAW__26646,R040050,Spodumene,https://rruff.info/R040050,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0134,Spodumene__X050152__Raman__785__0__unoriented__Raman_Data_Processed__6601,X050152,Spodumene,https://rruff.info/X050152,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0135,Spodumene__X050153.4__Raman__785__0__unoriented__Raman_Data_Processed__6669,X050153,Spodumene,https://rruff.info/X050153,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0136,Spodumene__X050154__Raman__785__0__unoriented__Raman_Data_Processed__6670,X050154,Spodumene,https://rruff.info/X050154,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0137,Spodumene__X050155.4__Raman__785__0__unoriented__Raman_Data_Processed__6672,X050155,Spodumene,https://rruff.info/X050155,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
