spectrum_id,file_name_clean,major_category,subtype_label,source_type,source_id,parent_group,split_main,split_zero_shot_protocol,qc_status
PARENT_0831,DUV-Fayalite,Olivine,Fayalite,Lab-acquired DUV spectra,DUV-Fayalite,Lab-acquired DUV spectra__DUV-Fayalite,train,earth_train_pool,include_pending_manual_review
PARENT_0832,DUV-Fe II Sulfate,Sulfate,Fe II Sulfate,Lab-acquired DUV spectra,DUV-Fe II Sulfate,Lab-acquired DUV spectra__DUV-Fe II Sulfate,val,earth_train_pool,include_pending_manual_review
PARENT_0833,DUV-Fe III Sulfate,Sulfate,Fe III Sulfate,Lab-acquired DUV spectra,DUV-Fe III Sulfate,Lab-acquired DUV spectra__DUV-Fe III Sulfate,val,earth_train_pool,include_pending_manual_review
PARENT_0834,DUV-Fluorapatite,Phosphate,Fluorapatite,Lab-acquired DUV spectra,DUV-Fluorapatite,Lab-acquired DUV spectra__DUV-Fluorapatite,train,earth_train_pool,include_pending_manual_review
PARENT_0835,DUV-Forsterite,Olivine,Forsterite,Lab-acquired DUV spectra,DUV-Forsterite,Lab-acquired DUV spectra__DUV-Forsterite,train,earth_train_pool,include_pending_manual_review
PARENT_0836,DUV-Gypsum,Sulfate,Gypsum,Lab-acquired DUV spectra,DUV-Gypsum,Lab-acquired DUV spectra__DUV-Gypsum,train,earth_train_pool,include_pending_manual_review
PARENT_0837,DUV-Halite,Halides,Halite,Lab-acquired DUV spectra,DUV-Halite,Lab-acquired DUV spectra__DUV-Halite,val,earth_train_pool,review_required
PARENT_0838,DUV-Hedenbergite,Pyroxene,Hedenbergite,Lab-acquired DUV spectra,DUV-Hedenbergite,Lab-acquired DUV spectra__DUV-Hedenbergite,train,earth_train_pool,include_pending_manual_review
PARENT_0839,DUV-Hematite,Oxides/Hydroxides,Hematite,Lab-acquired DUV spectra,DUV-Hematite,Lab-acquired DUV spectra__DUV-Hematite,val,earth_train_pool,include_pending_manual_review
PARENT_0840,DUV-Illite,Clay,Illite,Lab-acquired DUV spectra,DUV-Illite,Lab-acquired DUV spectra__DUV-Illite,train,earth_train_pool,review_required
PARENT_0841,DUV-K Bromide,Halides,K Bromide,Lab-acquired DUV spectra,DUV-K Bromide,Lab-acquired DUV spectra__DUV-K Bromide,train,earth_train_pool,review_required
PARENT_0842,DUV-Kaolinite,Clay,Kaolinite,Lab-acquired DUV spectra,DUV-Kaolinite,Lab-acquired DUV spectra__DUV-Kaolinite,test,earth_train_pool,review_required
PARENT_0843,DUV-Kernite,Borate,Kernite,Lab-acquired DUV spectra,DUV-Kernite,Lab-acquired DUV spectra__DUV-Kernite,train,earth_train_pool,include_pending_manual_review
PARENT_0844,DUV-Kieserite,Sulfate,Kieserite,Lab-acquired DUV spectra,DUV-Kieserite,Lab-acquired DUV spectra__DUV-Kieserite,val,earth_train_pool,include_pending_manual_review
PARENT_0845,DUV-Labradorite,Plagioclase,Labradorite,Lab-acquired DUV spectra,DUV-Labradorite,Lab-acquired DUV spectra__DUV-Labradorite,val,earth_train_pool,include_pending_manual_review
PARENT_0846,DUV-Magnesite,Carbonate,Magnesite,Lab-acquired DUV spectra,DUV-Magnesite,Lab-acquired DUV spectra__DUV-Magnesite,train,earth_train_pool,include_pending_manual_review
PARENT_0847,DUV-Manganite,Oxides/Hydroxides,Manganite,Lab-acquired DUV spectra,DUV-Manganite,Lab-acquired DUV spectra__DUV-Manganite,val,earth_train_pool,include_pending_manual_review
PARENT_0848,DUV-Melanterite,Sulfate,Melanterite,Lab-acquired DUV spectra,DUV-Melanterite,Lab-acquired DUV spectra__DUV-Melanterite,train,earth_train_pool,include_pending_manual_review
PARENT_0849,DUV-Mg Chloride,Halides,Mg Chloride,Lab-acquired DUV spectra,DUV-Mg Chloride,Lab-acquired DUV spectra__DUV-Mg Chloride,train,earth_train_pool,review_required
PARENT_0850,DUV-Mg Sulfate,Sulfate,Mg Sulfate,Lab-acquired DUV spectra,DUV-Mg Sulfate,Lab-acquired DUV spectra__DUV-Mg Sulfate,train,earth_train_pool,include_pending_manual_review
PARENT_0851,DUV-Microcline,K-Feldspar,Microcline,Lab-acquired DUV spectra,DUV-Microcline,Lab-acquired DUV spectra__DUV-Microcline,test,earth_train_pool,include_pending_manual_review
PARENT_0852,DUV-Montmorillonite,Clay,Montmorillonite,Lab-acquired DUV spectra,DUV-Montmorillonite,Lab-acquired DUV spectra__DUV-Montmorillonite,train,earth_train_pool,review_required
PARENT_0853,DUV-Muscovite,Mica,Muscovite,Lab-acquired DUV spectra,DUV-Muscovite,Lab-acquired DUV spectra__DUV-Muscovite,train,earth_train_pool,review_required
PARENT_0854,DUV-Na Sulfate,Sulfate,Na Sulfate,Lab-acquired DUV spectra,DUV-Na Sulfate,Lab-acquired DUV spectra__DUV-Na Sulfate,test,earth_train_pool,include_pending_manual_review
PARENT_0855,DUV-Nahcolite,Carbonate,Nahcolite,Lab-acquired DUV spectra,DUV-Nahcolite,Lab-acquired DUV spectra__DUV-Nahcolite,test,earth_train_pool,include_pending_manual_review
PARENT_0856,DUV-Natroalunite-jarosite,Sulfate,Natroalunite-jarosite,Lab-acquired DUV spectra,DUV-Natroalunite-jarosite,Lab-acquired DUV spectra__DUV-Natroalunite-jarosite,train,earth_train_pool,include_pending_manual_review
PARENT_0857,DUV-Natroalunite,Sulfate,Natroalunite,Lab-acquired DUV spectra,DUV-Natroalunite,Lab-acquired DUV spectra__DUV-Natroalunite,test,earth_train_pool,include_pending_manual_review
PARENT_0858,DUV-Natrojarosite,Sulfate,Natrojarosite,Lab-acquired DUV spectra,DUV-Natrojarosite,Lab-acquired DUV spectra__DUV-Natrojarosite,train,earth_train_pool,include_pending_manual_review
PARENT_0859,DUV-Olivine,Olivine,Olivine,Lab-acquired DUV spectra,DUV-Olivine,Lab-acquired DUV spectra__DUV-Olivine,train,earth_train_pool,include_pending_manual_review
PARENT_0860,DUV-Opal,Silica Phase,Opal,Lab-acquired DUV spectra,DUV-Opal,Lab-acquired DUV spectra__DUV-Opal,train,earth_train_pool,include_pending_manual_review
PARENT_0861,DUV-Orthoclase,K-Feldspar,Orthoclase,Lab-acquired DUV spectra,DUV-Orthoclase,Lab-acquired DUV spectra__DUV-Orthoclase,val,earth_train_pool,include_pending_manual_review
PARENT_0862,DUV-Quartz,Silica Phase,Quartz,Lab-acquired DUV spectra,DUV-Quartz,Lab-acquired DUV spectra__DUV-Quartz,train,earth_train_pool,include_pending_manual_review
PARENT_0863,DUV-Rhodochrosite,Carbonate,Rhodochrosite,Lab-acquired DUV spectra,DUV-Rhodochrosite,Lab-acquired DUV spectra__DUV-Rhodochrosite,train,earth_train_pool,include_pending_manual_review
PARENT_0864,DUV-Serpentine,Serpentine,Serpentine,Lab-acquired DUV spectra,DUV-Serpentine,Lab-acquired DUV spectra__DUV-Serpentine,train,earth_train_pool,review_required
PARENT_0865,DUV-Serpentinite,Serpentine,Serpentinite,Lab-acquired DUV spectra,DUV-Serpentinite,Lab-acquired DUV spectra__DUV-Serpentinite,test,earth_train_pool,review_required
PARENT_0866,DUV-Siderite,Carbonate,Siderite,Lab-acquired DUV spectra,DUV-Siderite,Lab-acquired DUV spectra__DUV-Siderite,train,earth_train_pool,include_pending_manual_review
PARENT_0867,DUV-Smectite,Clay,Smectite,Lab-acquired DUV spectra,DUV-Smectite,Lab-acquired DUV spectra__DUV-Smectite,train,earth_train_pool,review_required
PARENT_0868,DUV-Thenardite,Sulfate,Thenardite,Lab-acquired DUV spectra,DUV-Thenardite,Lab-acquired DUV spectra__DUV-Thenardite,train,earth_train_pool,include_pending_manual_review
PARENT_0869,DUV-Topaz,Other Silicates,Topaz,Lab-acquired DUV spectra,DUV-Topaz,Lab-acquired DUV spectra__DUV-Topaz,train,earth_train_pool,include_pending_manual_review
PARENT_0870,DUV-Trona,Carbonate,Trona,Lab-acquired DUV spectra,DUV-Trona,Lab-acquired DUV spectra__DUV-Trona,train,earth_train_pool,include_pending_manual_review
PARENT_0871,DUV-Ulexite,Borate,Ulexite,Lab-acquired DUV spectra,DUV-Ulexite,Lab-acquired DUV spectra__DUV-Ulexite,train,earth_train_pool,include_pending_manual_review
PARENT_0872,DUV-Chlorite1,Clay,Chlorite,Lab-acquired DUV spectra,DUV-Chlorite1,Lab-acquired DUV spectra__DUV-Chlorite1,val,earth_train_pool,review_required
PARENT_0873,DUV-Illite1,Clay,Illite,Lab-acquired DUV spectra,DUV-Illite1,Lab-acquired DUV spectra__DUV-Illite1,train,earth_train_pool,review_required
PARENT_0874,DUV-Kaolinite1,Clay,Kaolinite,Lab-acquired DUV spectra,DUV-Kaolinite1,Lab-acquired DUV spectra__DUV-Kaolinite1,train,earth_train_pool,review_required
PARENT_0875,DUV-Montmorillonite1,Clay,Montmorillonite,Lab-acquired DUV spectra,DUV-Montmorillonite1,Lab-acquired DUV spectra__DUV-Montmorillonite1,train,earth_train_pool,review_required
PARENT_0876,DUV-Smectite1,Clay,Smectite,Lab-acquired DUV spectra,DUV-Smectite1,Lab-acquired DUV spectra__DUV-Smectite1,train,earth_train_pool,review_required
PARENT_0877,DUV-Biotite1,Mica,Biotite,Lab-acquired DUV spectra,DUV-Biotite1,Lab-acquired DUV spectra__DUV-Biotite1,test,earth_train_pool,review_required
PARENT_0878,DUV-Muscovite1,Mica,Muscovite,Lab-acquired DUV spectra,DUV-Muscovite1,Lab-acquired DUV spectra__DUV-Muscovite1,train,earth_train_pool,review_required
PARENT_0879,DUV-Antigorite1,Serpentine,Antigotire,Lab-acquired DUV spectra,DUV-Antigorite1,Lab-acquired DUV spectra__DUV-Antigorite1,train,earth_train_pool,review_required
PARENT_0880,DUV-Serpentine1,Serpentine,Serpentine,Lab-acquired DUV spectra,DUV-Serpentine1,Lab-acquired DUV spectra__DUV-Serpentine1,train,earth_train_pool,review_required
PARENT_0881,DUV-Serpentinite1,Serpentine,Serpentinite,Lab-acquired DUV spectra,DUV-Serpentinite1,Lab-acquired DUV spectra__DUV-Serpentinite1,train,earth_train_pool,review_required
PARENT_0882,DUV-Aragonite1,Carbonate,Aragonite,Lab-acquired DUV spectra,DUV-Aragonite1,Lab-acquired DUV spectra__DUV-Aragonite1,train,earth_train_pool,include_pending_manual_review
PARENT_0883,DUV-Calcite1,Carbonate,Calcite,Lab-acquired DUV spectra,DUV-Calcite1,Lab-acquired DUV spectra__DUV-Calcite1,test,earth_train_pool,include_pending_manual_review
PARENT_0884,DUV-Chalk1,Carbonate,Chalk,Lab-acquired DUV spectra,DUV-Chalk1,Lab-acquired DUV spectra__DUV-Chalk1,train,earth_train_pool,include_pending_manual_review
PARENT_0885,DUV-Dolomite1,Carbonate,Dolomite,Lab-acquired DUV spectra,DUV-Dolomite1,Lab-acquired DUV spectra__DUV-Dolomite1,test,earth_train_pool,include_pending_manual_review
PARENT_0886,DUV-Magnesite1,Carbonate,Magnesite,Lab-acquired DUV spectra,DUV-Magnesite1,Lab-acquired DUV spectra__DUV-Magnesite1,test,earth_train_pool,include_pending_manual_review
PARENT_0887,DUV-Nacholite1,Carbonate,Nacholite,Lab-acquired DUV spectra,DUV-Nacholite1,Lab-acquired DUV spectra__DUV-Nacholite1,train,earth_train_pool,include_pending_manual_review
PARENT_0888,DUV-Rhodochrosite1,Carbonate,Rhodochrosite,Lab-acquired DUV spectra,DUV-Rhodochrosite1,Lab-acquired DUV spectra__DUV-Rhodochrosite1,train,earth_train_pool,include_pending_manual_review
PARENT_0889,DUV-Siderite1,Carbonate,Siderite,Lab-acquired DUV spectra,DUV-Siderite1,Lab-acquired DUV spectra__DUV-Siderite1,train,earth_train_pool,include_pending_manual_review
PARENT_0890,DUV-Trona1,Carbonate,Trona,Lab-acquired DUV spectra,DUV-Trona1,Lab-acquired DUV spectra__DUV-Trona1,val,earth_train_pool,include_pending_manual_review
PARENT_0891,DUV-Fluorapatite1,Phosphate,Fluorapatite,Lab-acquired DUV spectra,DUV-Fluorapatite1,Lab-acquired DUV spectra__DUV-Fluorapatite1,train,earth_train_pool,include_pending_manual_review
PARENT_0892,DUV-Anhydrite1,Sulfate,Anhydrite,Lab-acquired DUV spectra,DUV-Anhydrite1,Lab-acquired DUV spectra__DUV-Anhydrite1,train,earth_train_pool,include_pending_manual_review
PARENT_0893,DUV-K Bromide1,Halides,K Bromide,Lab-acquired DUV spectra,DUV-K Bromide1,Lab-acquired DUV spectra__DUV-K Bromide1,val,earth_train_pool,review_required
PARENT_0894,DUV-Epsomite1,Sulfate,Epsomite,Lab-acquired DUV spectra,DUV-Epsomite1,Lab-acquired DUV spectra__DUV-Epsomite1,train,earth_train_pool,include_pending_manual_review
PARENT_0895,DUV-Gypsum1,Sulfate,Gypsum,Lab-acquired DUV spectra,DUV-Gypsum1,Lab-acquired DUV spectra__DUV-Gypsum1,train,earth_train_pool,include_pending_manual_review
PARENT_0896,DUV-Fe III Sulfate1,Sulfate,Fe III Sulfate,Lab-acquired DUV spectra,DUV-Fe III Sulfate1,Lab-acquired DUV spectra__DUV-Fe III Sulfate1,val,earth_train_pool,include_pending_manual_review
PARENT_0897,DUV-Fe II Sulfate1,Sulfate,Fe II Sulfate,Lab-acquired DUV spectra,DUV-Fe II Sulfate1,Lab-acquired DUV spectra__DUV-Fe II Sulfate1,train,earth_train_pool,include_pending_manual_review
PARENT_0898,DUV-Kieserite1,Sulfate,Kieserite,Lab-acquired DUV spectra,DUV-Kieserite1,Lab-acquired DUV spectra__DUV-Kieserite1,train,earth_train_pool,include_pending_manual_review
PARENT_0899,DUV-Mg Sulfate1,Sulfate,Mg Sulfate,Lab-acquired DUV spectra,DUV-Mg Sulfate1,Lab-acquired DUV spectra__DUV-Mg Sulfate1,train,earth_train_pool,include_pending_manual_review
PARENT_0900,DUV-Melanterite1,Sulfate,Melanterite,Lab-acquired DUV spectra,DUV-Melanterite1,Lab-acquired DUV spectra__DUV-Melanterite1,train,earth_train_pool,include_pending_manual_review
PARENT_0901,DUV-Natroalunite1,Sulfate,Natroalunite,Lab-acquired DUV spectra,DUV-Natroalunite1,Lab-acquired DUV spectra__DUV-Natroalunite1,test,earth_train_pool,include_pending_manual_review
PARENT_0902,DUV-Natroalunite-Jarosite1,Sulfate,Natroalunite-Jarosite,Lab-acquired DUV spectra,DUV-Natroalunite-Jarosite1,Lab-acquired DUV spectra__DUV-Natroalunite-Jarosite1,train,earth_train_pool,include_pending_manual_review
PARENT_0903,DUV-Natrojarosite1,Sulfate,Natrojarosite,Lab-acquired DUV spectra,DUV-Natrojarosite1,Lab-acquired DUV spectra__DUV-Natrojarosite1,train,earth_train_pool,include_pending_manual_review
PARENT_0904,DUV-Na Sulfate1,Sulfate,Na Sulfate,Lab-acquired DUV spectra,DUV-Na Sulfate1,Lab-acquired DUV spectra__DUV-Na Sulfate1,train,earth_train_pool,include_pending_manual_review
PARENT_0905,DUV-Thenardite1,Sulfate,Thenardite,Lab-acquired DUV spectra,DUV-Thenardite1,Lab-acquired DUV spectra__DUV-Thenardite1,train,earth_train_pool,include_pending_manual_review
PARENT_0906,DUV-Ca Chloride1,Halides,Ca Chloride,Lab-acquired DUV spectra,DUV-Ca Chloride1,Lab-acquired DUV spectra__DUV-Ca Chloride1,test,earth_train_pool,review_required
PARENT_0907,DUV-Halite1,Halides,Halite,Lab-acquired DUV spectra,DUV-Halite1,Lab-acquired DUV spectra__DUV-Halite1,train,earth_train_pool,review_required
PARENT_0908,DUV-Mg Chloride1,Halides,Mg Chloride,Lab-acquired DUV spectra,DUV-Mg Chloride1,Lab-acquired DUV spectra__DUV-Mg Chloride1,test,earth_train_pool,review_required
PARENT_0909,DUV-K Bromide1,Halides,K Bromide,Lab-acquired DUV spectra,DUV-K Bromide1,Lab-acquired DUV spectra__DUV-K Bromide1,val,earth_train_pool,review_required
PARENT_0910,DUV-Ammonium Chloride1,Halides,Ammonium Chloride,Lab-acquired DUV spectra,DUV-Ammonium Chloride1,Lab-acquired DUV spectra__DUV-Ammonium Chloride1,train,earth_train_pool,review_required
PARENT_0911,DUV-Hematite1,Oxides/Hydroxides,Hematite,Lab-acquired DUV spectra,DUV-Hematite1,Lab-acquired DUV spectra__DUV-Hematite1,train,earth_train_pool,include_pending_manual_review
PARENT_0912,DUV-Manganite1,Oxides/Hydroxides,Manganite,Lab-acquired DUV spectra,DUV-Manganite1,Lab-acquired DUV spectra__DUV-Manganite1,train,earth_train_pool,include_pending_manual_review
PARENT_0913,DUV-Brucite1,Oxides/Hydroxides,Brucite,Lab-acquired DUV spectra,DUV-Brucite1,Lab-acquired DUV spectra__DUV-Brucite1,train,earth_train_pool,include_pending_manual_review
PARENT_0914,DUV-Epidote1,Other Silicates,Epidote,Lab-acquired DUV spectra,DUV-Epidote1,Lab-acquired DUV spectra__DUV-Epidote1,train,earth_train_pool,include_pending_manual_review
PARENT_0915,DUV-Opal1,Silica Phase,Opal,Lab-acquired DUV spectra,DUV-Opal1,Lab-acquired DUV spectra__DUV-Opal1,val,earth_train_pool,include_pending_manual_review
PARENT_0916,DUV-Topaz1,Other Silicates,Topaz,Lab-acquired DUV spectra,DUV-Topaz1,Lab-acquired DUV spectra__DUV-Topaz1,test,earth_train_pool,include_pending_manual_review
PARENT_0917,DUV-Quartz1,Silica Phase,Quartz,Lab-acquired DUV spectra,DUV-Quartz1,Lab-acquired DUV spectra__DUV-Quartz1,val,earth_train_pool,include_pending_manual_review
PARENT_0918,DUV-Microline1,K-Feldspar,Microline,Lab-acquired DUV spectra,DUV-Microline1,Lab-acquired DUV spectra__DUV-Microline1,train,earth_train_pool,include_pending_manual_review
PARENT_0919,DUV-Orthoclase1,K-Feldspar,Orthoclase,Lab-acquired DUV spectra,DUV-Orthoclase1,Lab-acquired DUV spectra__DUV-Orthoclase1,train,earth_train_pool,include_pending_manual_review
PARENT_0920,DUV-Fayalite1,Olivine,Fayalite,Lab-acquired DUV spectra,DUV-Fayalite1,Lab-acquired DUV spectra__DUV-Fayalite1,test,earth_train_pool,include_pending_manual_review
PARENT_0921,DUV-Forsterite1,Olivine,Forsterite,Lab-acquired DUV spectra,DUV-Forsterite1,Lab-acquired DUV spectra__DUV-Forsterite1,train,earth_train_pool,include_pending_manual_review
PARENT_0922,DUV-Olivine1,Olivine,Olivine,Lab-acquired DUV spectra,DUV-Olivine1,Lab-acquired DUV spectra__DUV-Olivine1,val,earth_train_pool,include_pending_manual_review
PARENT_0923,DUV-Bytownite1,Plagioclase,Bytownite,Lab-acquired DUV spectra,DUV-Bytownite1,Lab-acquired DUV spectra__DUV-Bytownite1,val,earth_train_pool,include_pending_manual_review
PARENT_0924,DUV-Labradorite1,Plagioclase,Labradorite,Lab-acquired DUV spectra,DUV-Labradorite1,Lab-acquired DUV spectra__DUV-Labradorite1,train,earth_train_pool,include_pending_manual_review
PARENT_0925,DUV-Augite1,Pyroxene,Augite,Lab-acquired DUV spectra,DUV-Augite1,Lab-acquired DUV spectra__DUV-Augite1,train,earth_train_pool,include_pending_manual_review
PARENT_0926,DUV-Diopside1,Pyroxene,Diopside,Lab-acquired DUV spectra,DUV-Diopside1,Lab-acquired DUV spectra__DUV-Diopside1,train,earth_train_pool,include_pending_manual_review
PARENT_0927,DUV-Enstatite1,Pyroxene,Enstatite,Lab-acquired DUV spectra,DUV-Enstatite1,Lab-acquired DUV spectra__DUV-Enstatite1,train,earth_train_pool,include_pending_manual_review
PARENT_0928,DUV-Hedenbergite1,Pyroxene,Hedenbergite,Lab-acquired DUV spectra,DUV-Hedenbergite1,Lab-acquired DUV spectra__DUV-Hedenbergite1,train,earth_train_pool,include_pending_manual_review
PARENT_0929,DUV-Basaltic Glass1,Glass,Basaltic Glass,Lab-acquired DUV spectra,DUV-Basaltic Glass1,Lab-acquired DUV spectra__DUV-Basaltic Glass1,test,earth_train_pool,include_pending_manual_review
PARENT_0930,Ilmenite__R130214__Raman__780__0__unoriented__Raman_Data_RAW__37796,Oxides/Hydroxides,Ilmenite,RRUFF database,R130214,RRUFF database__R130214,train,earth_train_pool,include_pending_manual_review
PARENT_0931,Ilmenite__R130214__Raman__532__0__unoriented__Raman_Data_Processed__37793,Oxides/Hydroxides,Ilmenite,RRUFF database,R130214,RRUFF database__R130214,train,earth_train_pool,include_pending_manual_review
PARENT_0932,Ilmenite__R130214__Raman__780__0__unoriented__Raman_Data_Processed__37880,Oxides/Hydroxides,Ilmenite,RRUFF database,R130214,RRUFF database__R130214,train,earth_train_pool,include_pending_manual_review
PARENT_0933,Ilmenite__R060149__Raman__532__0__unoriented__Raman_Data_Processed__33100,Oxides/Hydroxides,Ilmenite,RRUFF database,R060149,RRUFF database__R060149,train,earth_train_pool,include_pending_manual_review
PARENT_0934,Ilmenite__R060149__Raman__780__0__unoriented__Raman_Data_Processed__33102,Oxides/Hydroxides,Ilmenite,RRUFF database,R060149,RRUFF database__R060149,train,earth_train_pool,include_pending_manual_review
PARENT_0935,Chromite__R110059__Raman__780__0__unoriented__Raman_Data_Processed__35578,Oxides/Hydroxides,Chromite,RRUFF database,R110059,RRUFF database__R110059,val,earth_train_pool,include_pending_manual_review
PARENT_0936,Chromite__R110060__Raman__532__0__unoriented__Raman_Data_Processed__35574,Oxides/Hydroxides,Chromite,RRUFF database,R110060,RRUFF database__R110060,train,earth_train_pool,include_pending_manual_review
