source_id,file_name_clean,major_category,subtype_label,source_type,excitation_nm,data_level,orientation,rruff_official_id,rruff_official_name,rruff_ideal_chemistry,rruff_measured_chemistry,rruff_locality,rruff_source,rruff_owner,rruff_description,rruff_status,rruff_url,rruff_header_file,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
R070695,Hisingerite__R070695__Raman__532__0__unoriented__Raman_Data_RAW__23090,Clay,Hisingerite,RRUFF database,532.0,RAW,unoriented,R070695,Hisingerite,Fe^3+^2Si2O5(OH)4&#183;2H2O,,"Zinc Consolidated mine, Broken Hill, New South Wales, Australia",James Shigley,RRUFF,"Black to dark-brown, translucent amorphous fragments",The identification of this mineral is not yet confirmed.,https://rruff.info/R070695,source_rruff_header/Hisingerite__R070695__Raman__532__0__unoriented__Raman_Data_RAW__23090.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070695,Hisingerite__R070695__Raman__780__0__unoriented__Raman_Data_RAW__23108,Clay,Hisingerite,RRUFF database,780.0,RAW,unoriented,R070695,Hisingerite,Fe^3+^2Si2O5(OH)4&#183;2H2O,,"Zinc Consolidated mine, Broken Hill, New South Wales, Australia",James Shigley,RRUFF,"Black to dark-brown, translucent amorphous fragments",The identification of this mineral is not yet confirmed.,https://rruff.info/R070695,source_rruff_header/Hisingerite__R070695__Raman__780__0__unoriented__Raman_Data_RAW__23108.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060903,Kellyite__R060903__Raman__532__0__unoriented__Raman_Data_RAW__14084,Other Silicates,Kellyite,RRUFF database,532.0,RAW,unoriented,R060903,Kellyite,"(Mn^2+^,Mg,Al)3(Si,Al)2O5(OH)4",(Mn^2+^1.77Al0.96Mg0.19Fe^2+^0.08)Σ=3(Si1.04Al0.96)Σ=2O5(OH)4 ; trace amounts of F; the lighter fragment up-right is kutnohorite: (Ca0.81Mn0.19)Σ=1(Mn0.99Mg0.01)Σ=1(CO3)2; C not measured but estimated by difference,"Near Bald Knob, Alleghany County, North Carolina, USA",Michael Scott,RRUFF,Light-yellow irregular to platy tablets,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060903,source_rruff_header/Kellyite__R060903__Raman__532__0__unoriented__Raman_Data_RAW__14084.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060903,Kellyite__R060903__Raman__785__0__unoriented__Raman_Data_RAW__14088,Other Silicates,Kellyite,RRUFF database,785.0,RAW,unoriented,R060903,Kellyite,"(Mn^2+^,Mg,Al)3(Si,Al)2O5(OH)4",(Mn^2+^1.77Al0.96Mg0.19Fe^2+^0.08)Σ=3(Si1.04Al0.96)Σ=2O5(OH)4 ; trace amounts of F; the lighter fragment up-right is kutnohorite: (Ca0.81Mn0.19)Σ=1(Mn0.99Mg0.01)Σ=1(CO3)2; C not measured but estimated by difference,"Near Bald Knob, Alleghany County, North Carolina, USA",Michael Scott,RRUFF,Light-yellow irregular to platy tablets,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060903,source_rruff_header/Kellyite__R060903__Raman__785__0__unoriented__Raman_Data_RAW__14088.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070656,Kinoshitalite__R070656__Raman__780__0__unoriented__Raman_Data_RAW__23928,Mica,Kinoshitalite,RRUFF database,780.0,RAW,unoriented,R070656,Kinoshitalite,BaMg3(Si2Al2)O10(OH)2,,"Hokkejino, Kyoto Prefecture, Kinki Region, Honshu Island, Japan",Michael Scott,RRUFF,Yellowish brown platy crystals in granular matrix of tephroite,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R070656,source_rruff_header/Kinoshitalite__R070656__Raman__780__0__unoriented__Raman_Data_RAW__23928.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070656,Kinoshitalite__R070656__Raman__532__0__unoriented__Raman_Data_RAW__23930,Mica,Kinoshitalite,RRUFF database,532.0,RAW,unoriented,R070656,Kinoshitalite,BaMg3(Si2Al2)O10(OH)2,,"Hokkejino, Kyoto Prefecture, Kinki Region, Honshu Island, Japan",Michael Scott,RRUFF,Yellowish brown platy crystals in granular matrix of tephroite,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R070656,source_rruff_header/Kinoshitalite__R070656__Raman__532__0__unoriented__Raman_Data_RAW__23930.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060006,Lizardite__R060006__Raman__532__0__unoriented__Raman_Data_RAW__26462,Serpentine,Lizardite,RRUFF database,532.0,RAW,unoriented,R060006,Lizardite,Mg3Si2O5(OH)4,(Mg0.94Fe^2+^0.04Al0.02)3(Si0.97Al0.03)2O5(OH)4,"Snarum, Norway",University of Arizona Mineral Museum,RRUFF,"Green blebs of fine-grained serpentine habit, polytype 1T, associated with pearly hydrotalcite",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060006,source_rruff_header/Lizardite__R060006__Raman__532__0__unoriented__Raman_Data_RAW__26462.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060006,Lizardite__R060006__Raman__780__0__unoriented__Raman_Data_RAW__26464,Serpentine,Lizardite,RRUFF database,780.0,RAW,unoriented,R060006,Lizardite,Mg3Si2O5(OH)4,(Mg0.94Fe^2+^0.04Al0.02)3(Si0.97Al0.03)2O5(OH)4,"Snarum, Norway",University of Arizona Mineral Museum,RRUFF,"Green blebs of fine-grained serpentine habit, polytype 1T, associated with pearly hydrotalcite",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060006,source_rruff_header/Lizardite__R060006__Raman__780__0__unoriented__Raman_Data_RAW__26464.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060968,Manandonite__R060968__Raman__785__0__unoriented__Raman_Data_RAW__13817,Other Silicates,Manandonite,RRUFF database,785.0,RAW,unoriented,R060968,Manandonite,Li2Al4(Si2AlB)O10(OH)8,,"Antandro Komby mine, Manandona River, Antsirabe, Madagascar",Michael Scott,RRUFF,Botryoidal coating of tan colored pseudohexagonal plates on red tourmaline and gray feldspar.,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R060968,source_rruff_header/Manandonite__R060968__Raman__785__0__unoriented__Raman_Data_RAW__13817.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060968,Manandonite__R060968__Raman__532__0__unoriented__Raman_Data_RAW__13821,Other Silicates,Manandonite,RRUFF database,532.0,RAW,unoriented,R060968,Manandonite,Li2Al4(Si2AlB)O10(OH)8,,"Antandro Komby mine, Manandona River, Antsirabe, Madagascar",Michael Scott,RRUFF,Botryoidal coating of tan colored pseudohexagonal plates on red tourmaline and gray feldspar.,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R060968,source_rruff_header/Manandonite__R060968__Raman__532__0__unoriented__Raman_Data_RAW__13821.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060839,Margarite__R060839__Raman__532__0__unoriented__Raman_Data_RAW__12926,Mica,Margarite,RRUFF database,532.0,RAW,unoriented,R060839,Margarite,CaAl2(Si2Al2)O10(OH)2,(Ca0.83Na0.17)Σ=1(Al1.97Fe^3+^0.02Mg0.01)Σ=2(Si2.18Al1.82)O10(OH)2,"Old Emery mine, Chester, Massachusetts, USA",Michael Scott,RRUFF,Pale lilac mica associated with lilac colored axinite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060839,source_rruff_header/Margarite__R060839__Raman__532__0__unoriented__Raman_Data_RAW__12926.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060839,Margarite__R060839__Raman__785__0__unoriented__Raman_Data_RAW__16831,Mica,Margarite,RRUFF database,785.0,RAW,unoriented,R060839,Margarite,CaAl2(Si2Al2)O10(OH)2,(Ca0.83Na0.17)Σ=1(Al1.97Fe^3+^0.02Mg0.01)Σ=2(Si2.18Al1.82)O10(OH)2,"Old Emery mine, Chester, Massachusetts, USA",Michael Scott,RRUFF,Pale lilac mica associated with lilac colored axinite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060839,source_rruff_header/Margarite__R060839__Raman__785__0__unoriented__Raman_Data_RAW__16831.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R110206,Mcgillite__R110206__Raman__532__0__unoriented__Raman_Data_RAW__36009,Other Silicates,Mcgillite,RRUFF database,532.0,RAW,unoriented,R110206,Mcgillite,Mn^2+^8Si6O15(OH)8Cl2,,"Sullivan mine, Kimberley, British Columbia, Canada",Royal Ontario Museum,RRUFF,Pink massive platy associated with black sphalerite and milky-white quartz. Metatype sample.,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R110206,source_rruff_header/Mcgillite__R110206__Raman__532__0__unoriented__Raman_Data_RAW__36009.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R110206,Mcgillite__R110206__Raman__780__0__unoriented__Raman_Data_RAW__36011,Other Silicates,Mcgillite,RRUFF database,780.0,RAW,unoriented,R110206,Mcgillite,Mn^2+^8Si6O15(OH)8Cl2,,"Sullivan mine, Kimberley, British Columbia, Canada",Royal Ontario Museum,RRUFF,Pink massive platy associated with black sphalerite and milky-white quartz. Metatype sample.,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R110206,source_rruff_header/Mcgillite__R110206__Raman__780__0__unoriented__Raman_Data_RAW__36011.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R110052,Montmorillonite__R110052__Raman__532__0__unoriented__Raman_Data_Processed__35457,Clay,Montmorillonite,RRUFF database,532.0,Processed,unoriented,R110052,Montmorillonite,"(Na,Ca)0.3(Al,Mg)2Si4O10(OH)2&#183;nH2O",,"Santa Rita, New Mexico, USA","Ward's Natural Science Establishment, Inc.",RRUFF,Unconsolidated grains,The identification of this mineral has been confirmed only by X-ray diffraction,https://rruff.info/R110052,source_rruff_header/Montmorillonite__R110052__Raman__532__0__unoriented__Raman_Data_Processed__35457.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R110052,Montmorillonite__R110052__Raman__780__0__unoriented__Raman_Data_RAW__35423,Clay,Montmorillonite,RRUFF database,780.0,RAW,unoriented,R110052,Montmorillonite,"(Na,Ca)0.3(Al,Mg)2Si4O10(OH)2&#183;nH2O",,"Santa Rita, New Mexico, USA","Ward's Natural Science Establishment, Inc.",RRUFF,Unconsolidated grains,The identification of this mineral has been confirmed only by X-ray diffraction,https://rruff.info/R110052,source_rruff_header/Montmorillonite__R110052__Raman__780__0__unoriented__Raman_Data_RAW__35423.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R110053,Montmorillonite__R110053__Raman__532__0__unoriented__Raman_Data_Processed__35458,Clay,Montmorillonite,RRUFF database,532.0,Processed,unoriented,R110053,Montmorillonite,"(Na,Ca)0.3(Al,Mg)2Si4O10(OH)2&#183;nH2O",,"Chambers, Arizona, USA","Ward's Natural Science Establishment, Inc.",RRUFF,Tan colored consolidated powder,The identification of this mineral has been confirmed only by X-ray diffraction,https://rruff.info/R110053,source_rruff_header/Montmorillonite__R110053__Raman__532__0__unoriented__Raman_Data_Processed__35458.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R110053,Montmorillonite__R110053__Raman__780__0__unoriented__Raman_Data_RAW__35400,Clay,Montmorillonite,RRUFF database,780.0,RAW,unoriented,R110053,Montmorillonite,"(Na,Ca)0.3(Al,Mg)2Si4O10(OH)2&#183;nH2O",,"Chambers, Arizona, USA","Ward's Natural Science Establishment, Inc.",RRUFF,Tan colored consolidated powder,The identification of this mineral has been confirmed only by X-ray diffraction,https://rruff.info/R110053,source_rruff_header/Montmorillonite__R110053__Raman__780__0__unoriented__Raman_Data_RAW__35400.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040104,Muscovite__R040104__Raman__514__0__unoriented__Raman_Data_RAW__9500,Mica,Muscovite,RRUFF database,514.0,RAW,unoriented,R040104,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.91Na0.09)Σ=1(Al1.70Fe^3+^0.14Mg0.08Fe^2+^0.06Ti0.02)Σ=2(Si3.12Al0.88)Σ=4O10(OH)2; OH estimated by charge balance,unknown,University of Arizona Mineral Museum,RRUFF,Dark green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040104,source_rruff_header/Muscovite__R040104__Raman__514__0__unoriented__Raman_Data_RAW__9500.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040104,Muscovite__R040104__Raman__532__0__unoriented__Raman_Data_RAW__15840,Mica,Muscovite,RRUFF database,532.0,RAW,unoriented,R040104,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.91Na0.09)Σ=1(Al1.70Fe^3+^0.14Mg0.08Fe^2+^0.06Ti0.02)Σ=2(Si3.12Al0.88)Σ=4O10(OH)2; OH estimated by charge balance,unknown,University of Arizona Mineral Museum,RRUFF,Dark green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040104,source_rruff_header/Muscovite__R040104__Raman__532__0__unoriented__Raman_Data_RAW__15840.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040104,Muscovite__R040104__Raman__785__0__unoriented__Raman_Data_RAW__15842,Mica,Muscovite,RRUFF database,785.0,RAW,unoriented,R040104,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.91Na0.09)Σ=1(Al1.70Fe^3+^0.14Mg0.08Fe^2+^0.06Ti0.02)Σ=2(Si3.12Al0.88)Σ=4O10(OH)2; OH estimated by charge balance,unknown,University of Arizona Mineral Museum,RRUFF,Dark green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040104,source_rruff_header/Muscovite__R040104__Raman__785__0__unoriented__Raman_Data_RAW__15842.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040108,Muscovite__R040108__Raman__514__0__unoriented__Raman_Data_RAW__9508,Mica,Muscovite,RRUFF database,514.0,RAW,unoriented,R040108,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.96Na0.04)Σ=1(Al1.48Fe^3+^0.20Mg0.16Fe^2+^0.14Ti0.02)Σ=2(Si3.28Al0.72)Σ=4O10(OH)2; OH estimated by charge balance,USSR,University of Arizona Mineral Museum,RRUFF,Dark green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040108,source_rruff_header/Muscovite__R040108__Raman__514__0__unoriented__Raman_Data_RAW__9508.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040108,Muscovite__R040108__Raman__532__0__unoriented__Raman_Data_RAW__19539,Mica,Muscovite,RRUFF database,532.0,RAW,unoriented,R040108,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.96Na0.04)Σ=1(Al1.48Fe^3+^0.20Mg0.16Fe^2+^0.14Ti0.02)Σ=2(Si3.28Al0.72)Σ=4O10(OH)2; OH estimated by charge balance,USSR,University of Arizona Mineral Museum,RRUFF,Dark green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040108,source_rruff_header/Muscovite__R040108__Raman__532__0__unoriented__Raman_Data_RAW__19539.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040108,Muscovite__R040108__Raman__785__0__unoriented__Raman_Data_RAW__19541,Mica,Muscovite,RRUFF database,785.0,RAW,unoriented,R040108,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.96Na0.04)Σ=1(Al1.48Fe^3+^0.20Mg0.16Fe^2+^0.14Ti0.02)Σ=2(Si3.28Al0.72)Σ=4O10(OH)2; OH estimated by charge balance,USSR,University of Arizona Mineral Museum,RRUFF,Dark green hexagonal tablet,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040108,source_rruff_header/Muscovite__R040108__Raman__785__0__unoriented__Raman_Data_RAW__19541.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040124,Muscovite__R040124__Raman__514__0__unoriented__Raman_Data_RAW__9534,Mica,Muscovite,RRUFF database,514.0,RAW,unoriented,R040124,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.90Na0.07)(Al0.86Fe0.10Mg0.04)2(Si0.76Al0.24)4O10((OH)0.99F0.01)2,"Garnet Hill, Pennsylvania, USA",Bob Downs,RRUFF,Grayish green mica book,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040124,source_rruff_header/Muscovite__R040124__Raman__514__0__unoriented__Raman_Data_RAW__9534.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040124,Muscovite__R040124__Raman__785__0__unoriented__Raman_Data_RAW__19730,Mica,Muscovite,RRUFF database,785.0,RAW,unoriented,R040124,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.90Na0.07)(Al0.86Fe0.10Mg0.04)2(Si0.76Al0.24)4O10((OH)0.99F0.01)2,"Garnet Hill, Pennsylvania, USA",Bob Downs,RRUFF,Grayish green mica book,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040124,source_rruff_header/Muscovite__R040124__Raman__785__0__unoriented__Raman_Data_RAW__19730.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040124,Muscovite__R040124__Raman__532__0__unoriented__Raman_Data_RAW__19731,Mica,Muscovite,RRUFF database,532.0,RAW,unoriented,R040124,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.90Na0.07)(Al0.86Fe0.10Mg0.04)2(Si0.76Al0.24)4O10((OH)0.99F0.01)2,"Garnet Hill, Pennsylvania, USA",Bob Downs,RRUFF,Grayish green mica book,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040124,source_rruff_header/Muscovite__R040124__Raman__532__0__unoriented__Raman_Data_RAW__19731.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050080,Muscovite__R050080__Raman__514__0__unoriented__Raman_Data_RAW__10045,Mica,Muscovite,RRUFF database,514.0,RAW,unoriented,R050080,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.93Na0.07)(Al0.99Fe^3+^0.01)2(Si3.00Al1.00)O10((OH)0.97F0.03)2,Brazil,Rock Currier,RRUFF,Tan colored micaceous crystals of 2M1 polytype,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050080,source_rruff_header/Muscovite__R050080__Raman__514__0__unoriented__Raman_Data_RAW__10045.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050080,Muscovite__R050080__Raman__532__0__unoriented__Raman_Data_RAW__21444,Mica,Muscovite,RRUFF database,532.0,RAW,unoriented,R050080,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.93Na0.07)(Al0.99Fe^3+^0.01)2(Si3.00Al1.00)O10((OH)0.97F0.03)2,Brazil,Rock Currier,RRUFF,Tan colored micaceous crystals of 2M1 polytype,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050080,source_rruff_header/Muscovite__R050080__Raman__532__0__unoriented__Raman_Data_RAW__21444.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050080,Muscovite__R050080__Raman__785__0__unoriented__Raman_Data_RAW__21446,Mica,Muscovite,RRUFF database,785.0,RAW,unoriented,R050080,Muscovite,KAl2(Si3Al)O10(OH)2,(K0.93Na0.07)(Al0.99Fe^3+^0.01)2(Si3.00Al1.00)O10((OH)0.97F0.03)2,Brazil,Rock Currier,RRUFF,Tan colored micaceous crystals of 2M1 polytype,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050080,source_rruff_header/Muscovite__R050080__Raman__785__0__unoriented__Raman_Data_RAW__21446.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
