materialized_spectrum_id,parent_spectrum_id,model_label,subtype_label,source_type,source_id,split_main,is_augmented,materialized_file_path,materialized_file_sha256,augmentation_seed,augmentation_parameters_json
AUG_Silica_Phase_0148_from_PARENT_0556,PARENT_0556,Silica Phase,Opal,Deterministic augmentation of RRUFF database,X080017,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0148_from_PARENT_0556.csv,9545e6773f2707c661cd7927d87ecf1262d7f8b571ce7e430941a4c515eefd11,808952545,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""symmetric_broadening""], ""broadening_alpha"": 0.6435329635090228, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [120.029], ""gamma"": 0.8096425111849849, ""noise_sigma"": 0.023167399676411703}"
AUG_Silica_Phase_0149_from_PARENT_0559,PARENT_0559,Silica Phase,Opal,Deterministic augmentation of RRUFF database,R100149,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0149_from_PARENT_0559.csv,2562921a2a79f2ca507f5add22f88731ced587897e7529e428213ba535ed45f8,2731503385,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8453820323245942, ""center_cm-1"": 958.283, ""half_width_points"": 14}], ""broadening_alpha"": 0.5345085535973126, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [876.311, 1056.843, 260.551, 901.683, 399.122, 665.528, 983.655, 1292.998, 1228.592, 1086.119, 782.63, 350.329], ""gamma"": 0.804717689904535, ""noise_sigma"": 0.018385387208533454}"
AUG_Silica_Phase_0150_from_PARENT_0560,PARENT_0560,Silica Phase,Opal,Deterministic augmentation of RRUFF database,R100149,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0150_from_PARENT_0560.csv,a16fb3f704747ebd7c28f5731630d519be0d493678405f63661c42cf3bf9ea68,503234112,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [963.162, 850.939, 303.489, 1051.964, 183.459, 1214.93, 1074.408, 838.253, 318.126, 244.938, 790.437, 339.595], ""gamma"": 0.9192518100126766, ""noise_sigma"": 0.02268470823266508}"
AUG_Silica_Phase_0151_from_PARENT_0860,PARENT_0860,Silica Phase,Opal,Deterministic augmentation of Lab-acquired DUV spectra,DUV-Opal,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0151_from_PARENT_0860.csv,c693ae1050777c4c2ba5e10ca253a6d345d7ea54b41ff1c738b0f402955a5393,569680423,"{""applied"": [""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8097243449216568, ""center_cm-1"": 644.06, ""half_width_points"": 29}], ""baseline_coefficients"": [0.027007155120372772, 0.023429930210113525, -0.0010976634221151471], ""broadening_alpha"": 0.4863466446528739, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [1776.043, 3627.226, 2607.465, 788.485, 3234.935, 3461.332, 1476.458, 1089.046, 3578.434, 2335.204, 476.214, 1622.835], ""noise_sigma"": 0.021542606896610177}"
AUG_Silica_Phase_0152_from_PARENT_0862,PARENT_0862,Silica Phase,Quartz,Deterministic augmentation of Lab-acquired DUV spectra,DUV-Quartz,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0152_from_PARENT_0862.csv,3edc460cc453753f401cf0ecf616f9fef07c390e3db78acc641af8dd56d36e01,811206715,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [476.214, 649.915, 805.074, 1081.239, 1168.09, 1608.197, 2206.392, 2373.262, 2424.006, 2578.19, 3276.897, 3311.052], ""gamma"": 1.1424789576660028, ""noise_sigma"": 0.017191532352363762, ""peak_envelope_events"": [{""amplitude"": 0.043506441889134745, ""center_cm-1"": 476.214, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.39878098382935}, {""amplitude"": 0.03191343478264366, ""center_cm-1"": 649.915, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.214990872612521}, {""amplitude"": 0.06826764892918095, ""center_cm-1"": 805.074, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.160496553582346}, {""amplitude"": -0.016679790912993417, ""center_cm-1"": 1081.239, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.354241665629013}, {""amplitude"": -0.0053439164375231885, ""center_cm-1"": 1168.09, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.565769215991571}, {""amplitude"": 0.04254515969133654, ""center_cm-1"": 1608.197, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.761557540982706}, {""amplitude"": -0.042986291365843365, ""center_cm-1"": 2206.392, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.55354668070396}, {""amplitude"": -0.03418249700285042, ""center_cm-1"": 2373.262, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.063848713025456}, {""amplitude"": 0.07531759739475626, ""center_cm-1"": 2424.006, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.441077939047517}, {""amplitude"": -0.04041275753749234, ""center_cm-1"": 2578.19, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.876704133560651}, {""amplitude"": -0.048054987334215954, ""center_cm-1"": 3276.897, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.244409843584291}, {""amplitude"": -0.05181884141094724, ""center_cm-1"": 3311.052, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.888000362765048}]}"
AUG_Silica_Phase_0153_from_PARENT_0519,PARENT_0519,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R040031,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0153_from_PARENT_0519.csv,2ba0630ec7b6ad29db29c01f5fceb178680ebe65564b8de21bf1f66a63ed694e,2436517149,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""symmetric_broadening""], ""baseline_coefficients"": [-0.004031402990221977, 0.0009227266418747604, 0.008031516335904598], ""broadening_alpha"": 0.34560246985568005, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [126.86, 205.904, 353.257, 464.504], ""gamma"": 1.1304083925696438, ""peak_envelope_events"": [{""amplitude"": 0.058895118870451055, ""center_cm-1"": 126.86, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.673954860454415}, {""amplitude"": -0.01795655963224215, ""center_cm-1"": 205.904, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.068394952524355}, {""amplitude"": -0.06969185467098067, ""center_cm-1"": 353.257, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.074052301968864}, {""amplitude"": 0.07999234432298306, ""center_cm-1"": 464.504, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.495642006565147}]}"
AUG_Silica_Phase_0154_from_PARENT_0520,PARENT_0520,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R040031,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0154_from_PARENT_0520.csv,4477762fe4db21fe0dc7c0a93b8e9c986f68615dcc45b41cf5a9d3fb9eaca5e9,3714515787,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [126.86, 203.952, 264.455, 355.209, 463.528], ""gamma"": 0.880529151455717, ""noise_sigma"": 0.015168723933658226, ""peak_envelope_events"": [{""amplitude"": -0.04910239471487243, ""center_cm-1"": 126.86, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.6510290626760185}, {""amplitude"": -0.0764296505889365, ""center_cm-1"": 203.952, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.417335334897741}, {""amplitude"": 0.025186194914772836, ""center_cm-1"": 264.455, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.095437356701804}, {""amplitude"": -0.02987327036983599, ""center_cm-1"": 355.209, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.569888860859276}, {""amplitude"": 0.01140826201363973, ""center_cm-1"": 463.528, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.559599024747117}]}"
AUG_Silica_Phase_0155_from_PARENT_0521,PARENT_0521,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R040031,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0155_from_PARENT_0521.csv,a24c40b0b679f459441860b763af6dc6f05da5dd553714107e1afc063d474efd,719430276,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation""], ""detected_band_centers_cm-1"": [127.836, 203.952, 355.209, 463.528], ""gamma"": 1.0965795799311056, ""peak_envelope_events"": [{""amplitude"": 0.009269372615287971, ""center_cm-1"": 127.836, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.440966882005875}, {""amplitude"": -0.04333527496475974, ""center_cm-1"": 203.952, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.5922607084492295}, {""amplitude"": -0.00974940918724529, ""center_cm-1"": 355.209, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.712680368475075}, {""amplitude"": 0.02101849020244652, ""center_cm-1"": 463.528, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.630125224285}]}"
AUG_Silica_Phase_0156_from_PARENT_0522,PARENT_0522,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R050125,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0156_from_PARENT_0522.csv,2128bfc3b6f93e72c60082d88b92128a1238efaae1e7d1eba9547d30e8a153dc,1573744155,"{""applied"": [""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [0.004104758612811565, -0.0035019998904317617, -0.009745054878294468], ""detected_band_centers_cm-1"": [126.86, 204.928, 463.528], ""noise_sigma"": 0.020859017637728034, ""peak_envelope_events"": [{""amplitude"": 0.012589623828609509, ""center_cm-1"": 126.86, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.492224300426254}, {""amplitude"": 0.029025315661705187, ""center_cm-1"": 204.928, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.013298346104921}, {""amplitude"": -0.011431470047554834, ""center_cm-1"": 463.528, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.421259351857717}]}"
AUG_Silica_Phase_0157_from_PARENT_0523,PARENT_0523,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R050125,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0157_from_PARENT_0523.csv,7734e7d824d19160bf5ff307aaa56222b817cfeec9f1100b5a6550ff8994201b,1111804538,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.7871683295652919, ""center_cm-1"": 1051.964, ""half_width_points"": 22}, {""attenuation_factor"": 0.7691803773820158, ""center_cm-1"": 322.03, ""half_width_points"": 9}, {""attenuation_factor"": 0.9118724409350498, ""center_cm-1"": 933.886, ""half_width_points"": 34}], ""baseline_coefficients"": [0.008043242618441582, 0.03929935768246651, 0.005334188230335712], ""detected_band_centers_cm-1"": [128.812, 204.928, 264.455, 355.209, 464.504], ""gamma"": 1.285436786565326, ""noise_sigma"": 0.006346336242564454}"
AUG_Silica_Phase_0158_from_PARENT_0524,PARENT_0524,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R050125,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0158_from_PARENT_0524.csv,f579111a36a6d8adcbf86c1603dbfa2300c4cf83df2855bb3dce702035fa056c,771555603,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [126.86, 203.952, 263.479, 463.528], ""gamma"": 0.8349629251404455, ""noise_sigma"": 0.01447428544384119}"
AUG_Silica_Phase_0159_from_PARENT_0525,PARENT_0525,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R060604,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0159_from_PARENT_0525.csv,3d3c32eb2998de562c0ab05db9df574d451eac4226325593ddeaf5dc8e047d01,2997708647,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [-0.014008589088916779, 0.0018200475024059415, -0.018310250714421272], ""detected_band_centers_cm-1"": [128.812, 204.928, 263.479, 402.049, 464.504], ""gamma"": 0.9381284095309, ""noise_sigma"": 0.005874689966694489}"
AUG_Silica_Phase_0160_from_PARENT_0526,PARENT_0526,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,R060604,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0160_from_PARENT_0526.csv,2ccdf08fa10f859569cc69edb5a6abd70b09f42a9dec26ffe9a68130aa7616a8,4143375275,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [0.01236924808472395, 0.0026672978419810534, 0.003912326879799366], ""detected_band_centers_cm-1"": [126.86, 203.952, 354.233, 463.528], ""gamma"": 0.7890427089458558, ""noise_sigma"": 0.019955848192521}"
AUG_Silica_Phase_0161_from_PARENT_0527,PARENT_0527,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,X080015,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0161_from_PARENT_0527.csv,a8b368aa2585fae9b63be80a75ef8108e7bb6021f0cfa716588035f7668f9a2a,2478347256,"{""applied"": [""gaussian_read_noise""], ""detected_band_centers_cm-1"": [128.812, 204.928, 356.184, 464.504], ""noise_sigma"": 0.0169893641109045}"
AUG_Silica_Phase_0162_from_PARENT_0528,PARENT_0528,Silica Phase,Quartz,Deterministic augmentation of RRUFF database,X080015,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Silica_Phase_0162_from_PARENT_0528.csv,65b794a5d2fa371109de5da297f1f6a1e84a0f0f53e263d1a8b5e9ec53fe215b,1988708790,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation""], ""detected_band_centers_cm-1"": [128.812, 205.904, 356.184, 465.479], ""gamma"": 1.069687678406962, ""peak_envelope_events"": [{""amplitude"": 0.07736335526680331, ""center_cm-1"": 128.812, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.375352014520782}, {""amplitude"": 0.044392049340394577, ""center_cm-1"": 205.904, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.406099286867138}, {""amplitude"": 0.003890186577760635, ""center_cm-1"": 356.184, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.371309233625808}, {""amplitude"": -0.05384391257595855, ""center_cm-1"": 465.479, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.124915705990986}]}"
AUG_Sulfate_0001_from_PARENT_0304,PARENT_0304,Sulfate,Gypsum,Deterministic augmentation of RRUFF database,R040029,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Sulfate_0001_from_PARENT_0304.csv,6985542aec0750e4a91cf18a3082d6856e0ada34eba3496c8bfbe5fd815245fb,909981850,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening""], ""baseline_coefficients"": [0.00036379529046826065, 0.019283637404441833, 0.002294789766892791], ""broadening_alpha"": 0.4862373998086913, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [492.803, 1009.027], ""gamma"": 1.1622222854262694, ""noise_sigma"": 0.011391888287346677, ""peak_envelope_events"": [{""amplitude"": 0.062152379751282835, ""center_cm-1"": 492.803, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.064136199953369}, {""amplitude"": 0.027303487209425437, ""center_cm-1"": 1009.027, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.109358224549174}]}"
AUG_Sulfate_0002_from_PARENT_0305,PARENT_0305,Sulfate,Gypsum,Deterministic augmentation of RRUFF database,R040029,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Sulfate_0002_from_PARENT_0305.csv,26586e1c2301cd33951e4b7783f25eeac80cff2cc9b3d217df672444c7a3d3e7,3433843307,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [0.039308998733758926, -0.0022807209752500057, -0.020757166668772697], ""detected_band_centers_cm-1"": [131.739, 179.556, 413.759, 491.827, 616.736, 1008.051, 1138.814], ""gamma"": 1.127733973567323, ""noise_sigma"": 0.02235797719912963}"
AUG_Sulfate_0003_from_PARENT_0306,PARENT_0306,Sulfate,Gypsum,Deterministic augmentation of RRUFF database,R040029,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Sulfate_0003_from_PARENT_0306.csv,001109b272dd04f456dd30838add3090300975e0bf8ba140f619e6702f7dd15e,3026208168,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [-0.01351853460073471, -0.033228207379579544, 0.018991800025105476], ""detected_band_centers_cm-1"": [413.759, 492.803, 618.688, 1008.051], ""gamma"": 0.8490186464261831, ""noise_sigma"": 0.016836689312307012}"
AUG_Sulfate_0004_from_PARENT_0307,PARENT_0307,Sulfate,Gypsum,Deterministic augmentation of RRUFF database,X050096,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Sulfate_0004_from_PARENT_0307.csv,75416c959022f7e541d89a835b63cb4a90ebf214c5b0a6d5b325cf4cf4e3f553,2704517310,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""gaussian_read_noise"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.9286476559555472, ""center_cm-1"": 334.716, ""half_width_points"": 32}, {""attenuation_factor"": 0.9297020784013064, ""center_cm-1"": 1450.11, ""half_width_points"": 27}, {""attenuation_factor"": 0.8975623136415238, ""center_cm-1"": 1326.177, ""half_width_points"": 25}], ""detected_band_centers_cm-1"": [414.735, 493.779, 1007.075], ""gamma"": 1.178635500856489, ""noise_sigma"": 0.013529554756883097, ""peak_envelope_events"": [{""amplitude"": -0.019586733435283922, ""center_cm-1"": 414.735, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.160205787913178}, {""amplitude"": -0.01704753119445225, ""center_cm-1"": 493.779, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.155295039955705}, {""amplitude"": -0.06783632017021797, ""center_cm-1"": 1007.075, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.359683021125212}]}"
AUG_Sulfate_0005_from_PARENT_0309,PARENT_0309,Sulfate,Gypsum,Deterministic augmentation of RRUFF database,X050098,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Sulfate_0005_from_PARENT_0309.csv,0fa3acdaf0f04211ab68a13d9109d642f271dae552129c41f8a7ee4971cd2113,3389693257,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [415.711, 494.755, 1008.051], ""gamma"": 1.3291353231191794, ""noise_sigma"": 0.017557805243017012}"
AUG_Sulfate_0006_from_PARENT_0310,PARENT_0310,Sulfate,Gypsum,Deterministic augmentation of RRUFF database,X050099,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Sulfate_0006_from_PARENT_0310.csv,5aa3fd2a80d5a2813a515ebb079e5638018799d72e6df889d65f7521c363b906,818327885,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.7734282352710095, ""center_cm-1"": 602.098, ""half_width_points"": 29}, {""attenuation_factor"": 0.7537219135235906, ""center_cm-1"": 1068.553, ""half_width_points"": 13}, {""attenuation_factor"": 0.8369509990694053, ""center_cm-1"": 1463.772, ""half_width_points"": 19}], ""detected_band_centers_cm-1"": [415.711, 494.755, 620.639, 671.383, 1008.051, 1134.911], ""gamma"": 0.7977131517708024, ""noise_sigma"": 0.014827284849458638}"
