augmented_id,parent_spectrum_id,parent_group,model_label,major_category,subtype_label,source_type,split_main,repository_file,random_seed,augmentation_parameters_json
PARENT_0479__AUG_0033,PARENT_0479,RRUFF database__R150060,Sulfate,Sulfate,Epsomite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0479__AUG_0033.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.012323384399352481, 0.0014371935697191588, 0.005564979282200916], ""detected_band_count"": 3, ""detected_band_positions_cm-1"": [243.9087, 465.6822, 984.9215], ""gaussian_noise_sigma_normalized"": 0.01441723233080932, ""intensity_gamma"": 1.1917433898503471, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0307__AUG_0034,PARENT_0307,RRUFF database__X050096,Sulfate,Sulfate,Gypsum,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0307__AUG_0034.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 3, ""detected_band_positions_cm-1"": [415.0, 494.0, 1007.0], ""gaussian_noise_sigma_normalized"": 0.0, ""intensity_gamma"": 1.0151806527916527, ""symmetric_broadening_alpha"": 0.4657451042010877, ""weak_band_attenuation_windows"": []}"
PARENT_0858__AUG_0035,PARENT_0858,Lab-acquired DUV spectra__DUV-Natrojarosite,Sulfate,Sulfate,Natrojarosite,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0858__AUG_0035.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [793.84609, 798.27056, 802.69503, 877.91104, 970.82494, 975.24941, 1028.34306, 1552.64291, 1780.50318, 2332.05866, 2488.41859, 3371.7236], ""gaussian_noise_sigma_normalized"": 0.01072565032337518, ""intensity_gamma"": 1.0, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0488__AUG_0036,PARENT_0488,RRUFF database__R080062,Sulfate,Sulfate,Natrojarosite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0488__AUG_0036.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [-0.012717153149496644, 0.024693061001023503, 0.0031433844806027346], ""detected_band_count"": 10, ""detected_band_positions_cm-1"": [137.8424, 223.6591, 294.5303, 362.0266, 441.5759, 561.1408, 621.8875, 1010.473, 1108.343, 1151.734], ""gaussian_noise_sigma_normalized"": 0.0, ""intensity_gamma"": 0.8864635784644688, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0487__AUG_0037,PARENT_0487,RRUFF database__R080062,Sulfate,Sulfate,Natrojarosite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0487__AUG_0037.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 10, ""detected_band_positions_cm-1"": [138.1546, 224.9356, 294.8425, 363.3031, 441.8881, 562.8994, 622.6818, 1011.268, 1109.62, 1152.528], ""gaussian_noise_sigma_normalized"": 0.021732064595752176, ""intensity_gamma"": 1.315817212244727, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0895__AUG_0038,PARENT_0895,Lab-acquired DUV spectra__DUV-Gypsum1,Sulfate,Sulfate,Gypsum,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0895__AUG_0038.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [496.0, 748.0, 1010.0, 1136.0, 1450.0, 1513.0, 1656.0, 2383.0, 2448.0, 2865.0, 3410.0, 3497.0], ""gaussian_noise_sigma_normalized"": 0.013213645037489414, ""intensity_gamma"": 1.0, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0902__AUG_0039,PARENT_0902,Lab-acquired DUV spectra__DUV-Natroalunite-Jarosite1,Sulfate,Sulfate,Natroalunite-Jarosite,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0902__AUG_0039.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [-0.010454745432947613, -0.011476719152075968, -0.009699450249467933], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [566.0, 730.0, 1408.0, 1438.0, 1859.0, 1907.0, 2494.0, 2527.0, 3321.0, 3372.0, 3704.0, 3894.0], ""gaussian_noise_sigma_normalized"": 0.01933378419437675, ""intensity_gamma"": 1.3344776852313132, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0486__AUG_0040,PARENT_0486,RRUFF database__R050289,Sulfate,Sulfate,Natrojarosite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0486__AUG_0040.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [-0.027672824767710057, -0.0015554276567989803, 0.0019082869308821979], ""detected_band_count"": 10, ""detected_band_positions_cm-1"": [137.8424, 222.2128, 291.1555, 362.0266, 441.5758, 563.0692, 621.8875, 1010.473, 1107.379, 1151.251], ""gaussian_noise_sigma_normalized"": 0.00818169289641734, ""intensity_gamma"": 0.8576886103001171, ""symmetric_broadening_alpha"": 0.6232008352055216, ""weak_band_attenuation_windows"": []}"
PARENT_0481__AUG_0041,PARENT_0481,RRUFF database__R060406,Sulfate,Sulfate,Natroalunite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0481__AUG_0041.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [-0.04226369121877127, 0.02814612427328506, 0.0004412935632310879], ""detected_band_count"": 5, ""detected_band_positions_cm-1"": [234.2761, 380.3574, 483.5303, 652.271, 1024.465], ""gaussian_noise_sigma_normalized"": 0.018233275795390573, ""intensity_gamma"": 0.7547244154029691, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0858__AUG_0042,PARENT_0858,Lab-acquired DUV spectra__DUV-Natrojarosite,Sulfate,Sulfate,Natrojarosite,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0858__AUG_0042.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0011524389855022384, 0.0077288601665552285, -0.005634667445191329], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [793.84609, 798.27056, 802.69503, 877.91104, 970.82494, 975.24941, 1028.34306, 1552.64291, 1780.50318, 2332.05866, 2488.41859, 3371.7236], ""gaussian_noise_sigma_normalized"": 0.0, ""intensity_gamma"": 0.9396350330045415, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0305__AUG_0043,PARENT_0305,RRUFF database__R040029,Sulfate,Sulfate,Gypsum,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0305__AUG_0043.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 7, ""detected_band_positions_cm-1"": [132.1152, 179.8447, 414.1534, 491.7742, 617.1245, 1008.603, 1138.292], ""gaussian_noise_sigma_normalized"": 0.020345042569349336, ""intensity_gamma"": 1.0, ""symmetric_broadening_alpha"": 0.25816022453969706, ""weak_band_attenuation_windows"": []}"
PARENT_0310__AUG_0044,PARENT_0310,RRUFF database__X050099,Sulfate,Sulfate,Gypsum,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0310__AUG_0044.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 6, ""detected_band_positions_cm-1"": [415.0, 494.0, 621.0, 671.0, 1008.0, 1135.0], ""gaussian_noise_sigma_normalized"": 0.022631789944527317, ""intensity_gamma"": 0.9388965859450211, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0477__AUG_0045,PARENT_0477,RRUFF database__X050074,Sulfate,Sulfate,Epsomite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0477__AUG_0045.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 4, ""detected_band_positions_cm-1"": [245.0, 467.0, 610.0, 983.0], ""gaussian_noise_sigma_normalized"": 0.02262643478632686, ""intensity_gamma"": 0.7821331119401128, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": [{""factor"": 0.9270730633174312, ""index_start"": 827, ""index_stop"": 897}, {""factor"": 0.8939748797245343, ""index_start"": 594, ""index_stop"": 624}]}"
PARENT_0487__AUG_0046,PARENT_0487,RRUFF database__R080062,Sulfate,Sulfate,Natrojarosite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0487__AUG_0046.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.005956838468291418, -0.008083478402362631, 0.014349318558125468], ""detected_band_count"": 10, ""detected_band_positions_cm-1"": [138.1546, 224.9356, 294.8425, 363.3031, 441.8881, 562.8994, 622.6818, 1011.268, 1109.62, 1152.528], ""gaussian_noise_sigma_normalized"": 0.01750917666769547, ""intensity_gamma"": 1.0, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": [{""factor"": 0.8394949465840374, ""index_start"": 1270, ""index_stop"": 1316}]}"
PARENT_0480__AUG_0047,PARENT_0480,RRUFF database__R060406,Sulfate,Sulfate,Natroalunite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0480__AUG_0047.csv,2024,"{""band_envelope_intensity_perturbations"": [{""amplitude"": 0.06427647636477991, ""center_cm-1"": 235.6703, ""sigma_cm-1"": 6.059510678249586}, {""amplitude"": -0.05440997926016694, ""center_cm-1"": 655.5944, ""sigma_cm-1"": 4.1392969204610885}, {""amplitude"": 0.03749396343520045, ""center_cm-1"": 1026.343, ""sigma_cm-1"": 5.652307940459901}], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 3, ""detected_band_positions_cm-1"": [235.6703, 655.5944, 1026.343], ""gaussian_noise_sigma_normalized"": 0.0, ""intensity_gamma"": 1.222525007698026, ""symmetric_broadening_alpha"": 0.35937650792070464, ""weak_band_attenuation_windows"": []}"
PARENT_0848__AUG_0048,PARENT_0848,Lab-acquired DUV spectra__DUV-Melanterite,Sulfate,Sulfate,Melanterite,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0848__AUG_0048.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [-0.014896794055059715, -0.008964305555227859, 0.005080100660583529], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [543.86346, 984.09835, 990.73506, 990.73506, 992.94729, 992.94729, 992.94729, 995.15953, 1021.70636, 1034.97977, 1209.74639, 3247.21541], ""gaussian_noise_sigma_normalized"": 0.01912012573551038, ""intensity_gamma"": 0.959510187682823, ""symmetric_broadening_alpha"": 0.5435464212953851, ""weak_band_attenuation_windows"": []}"
PARENT_0486__AUG_0049,PARENT_0486,RRUFF database__R050289,Sulfate,Sulfate,Natrojarosite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0486__AUG_0049.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 10, ""detected_band_positions_cm-1"": [137.8424, 222.2128, 291.1555, 362.0266, 441.5758, 563.0692, 621.8875, 1010.473, 1107.379, 1151.251], ""gaussian_noise_sigma_normalized"": 0.021510920342292787, ""intensity_gamma"": 0.9838704574317146, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0305__AUG_0050,PARENT_0305,RRUFF database__R040029,Sulfate,Sulfate,Gypsum,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0305__AUG_0050.csv,2024,"{""band_envelope_intensity_perturbations"": [{""amplitude"": -0.06749370598180851, ""center_cm-1"": 132.1152, ""sigma_cm-1"": 6.621548925138431}, {""amplitude"": -0.045019750783701226, ""center_cm-1"": 179.8447, ""sigma_cm-1"": 4.997923400316347}, {""amplitude"": -0.002849753695881335, ""center_cm-1"": 414.1534, ""sigma_cm-1"": 6.182367792483417}, {""amplitude"": 0.051272553282968966, ""center_cm-1"": 491.7742, ""sigma_cm-1"": 8.443108754865381}, {""amplitude"": -0.041653798063043514, ""center_cm-1"": 617.1245, ""sigma_cm-1"": 8.67977020721705}, {""amplitude"": -0.06242297009617749, ""center_cm-1"": 1008.603, ""sigma_cm-1"": 8.62810771497559}, {""amplitude"": 0.008656383082938104, ""center_cm-1"": 1138.292, ""sigma_cm-1"": 6.139196608736176}], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.006662625152307692, -0.011392624740729355, -0.005765804001245433], ""detected_band_count"": 7, ""detected_band_positions_cm-1"": [132.1152, 179.8447, 414.1534, 491.7742, 617.1245, 1008.603, 1138.292], ""gaussian_noise_sigma_normalized"": 0.023869354660791785, ""intensity_gamma"": 1.2760272314980345, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0485__AUG_0051,PARENT_0485,RRUFF database__R050289,Sulfate,Sulfate,Natrojarosite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0485__AUG_0051.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 10, ""detected_band_positions_cm-1"": [137.6725, 221.5608, 294.8425, 361.3746, 440.9239, 560.0067, 621.7176, 1009.822, 1106.727, 1152.046], ""gaussian_noise_sigma_normalized"": 0.013994565789685772, ""intensity_gamma"": 0.8615622379246877, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0481__AUG_0052,PARENT_0481,RRUFF database__R060406,Sulfate,Sulfate,Natroalunite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0481__AUG_0052.csv,2024,"{""band_envelope_intensity_perturbations"": [{""amplitude"": 0.044727241826491945, ""center_cm-1"": 234.2761, ""sigma_cm-1"": 6.907948486268454}, {""amplitude"": 0.026410856619710543, ""center_cm-1"": 380.3574, ""sigma_cm-1"": 7.535478563096808}, {""amplitude"": 0.05781932996000498, ""center_cm-1"": 483.5303, ""sigma_cm-1"": 5.001308522133901}, {""amplitude"": 0.06496909220570919, ""center_cm-1"": 652.271, ""sigma_cm-1"": 5.1783048135924155}, {""amplitude"": 0.015748394086203862, ""center_cm-1"": 1024.465, ""sigma_cm-1"": 7.694837221502639}], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.014995744694179807, 0.01963728691657123, 0.006828733559668602], ""detected_band_count"": 5, ""detected_band_positions_cm-1"": [234.2761, 380.3574, 483.5303, 652.271, 1024.465], ""gaussian_noise_sigma_normalized"": 0.021219511636337816, ""intensity_gamma"": 1.0, ""symmetric_broadening_alpha"": 0.5359035817950335, ""weak_band_attenuation_windows"": []}"
PARENT_0813__AUG_0053,PARENT_0813,Lab-acquired DUV spectra__DUV-Anhydrite,Sulfate,Sulfate,Anhydrite,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0813__AUG_0053.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [979.67388, 979.67388, 981.88611, 981.88611, 988.52282, 988.52282, 1021.70636, 1057.10213, 1059.31436, 1059.31436, 1138.95485, 3490.56134], ""gaussian_noise_sigma_normalized"": 0.011158289167589978, ""intensity_gamma"": 1.0, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
PARENT_0476__AUG_0054,PARENT_0476,RRUFF database__R061102,Sulfate,Sulfate,Anhydrite,RRUFF database,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0476__AUG_0054.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 8, ""detected_band_positions_cm-1"": [416.7923, 498.2701, 609.157, 627.9595, 675.207, 1017.028, 1129.843, 1159.734], ""gaussian_noise_sigma_normalized"": 0.011465563347918673, ""intensity_gamma"": 0.8463288639227348, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": [{""factor"": 0.8994250065328625, ""index_start"": 2217, ""index_stop"": 2271}]}"
PARENT_0903__AUG_0055,PARENT_0903,Lab-acquired DUV spectra__DUV-Natrojarosite1,Sulfate,Sulfate,Natrojarosite,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0903__AUG_0055.csv,2024,"{""band_envelope_intensity_perturbations"": [{""amplitude"": -0.037291077382487735, ""center_cm-1"": 1266.0, ""sigma_cm-1"": 8.781225763620494}, {""amplitude"": 0.06114450463365233, ""center_cm-1"": 1283.0, ""sigma_cm-1"": 5.6437675523745545}, {""amplitude"": 0.0009169542852950491, ""center_cm-1"": 1487.0, ""sigma_cm-1"": 4.432703974013759}, {""amplitude"": -0.05393915657836913, ""center_cm-1"": 1855.0, ""sigma_cm-1"": 6.511563210669801}, {""amplitude"": -0.0020226749698586954, ""center_cm-1"": 1980.0, ""sigma_cm-1"": 8.019406144497495}, {""amplitude"": -0.04211523048548267, ""center_cm-1"": 2378.0, ""sigma_cm-1"": 4.358354542577642}, {""amplitude"": 0.04302674912503622, ""center_cm-1"": 2498.0, ""sigma_cm-1"": 9.689704850737282}, {""amplitude"": 0.029510628477250125, ""center_cm-1"": 2799.0, ""sigma_cm-1"": 5.349051343244472}, {""amplitude"": -0.0466236788843552, ""center_cm-1"": 2997.0, ""sigma_cm-1"": 6.155847477360264}, {""amplitude"": -0.06741352252037296, ""center_cm-1"": 3270.0, ""sigma_cm-1"": 4.688813255965122}, {""amplitude"": 0.028705739908770483, ""center_cm-1"": 3388.0, ""sigma_cm-1"": 8.206264488071994}, {""amplitude"": 0.02439069140234032, ""center_cm-1"": 3817.0, ""sigma_cm-1"": 5.146734820742072}], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.015694814950246834, 0.00556435418628698, -0.008251399982215248], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [1266.0, 1283.0, 1487.0, 1855.0, 1980.0, 2378.0, 2498.0, 2799.0, 2997.0, 3270.0, 3388.0, 3817.0], ""gaussian_noise_sigma_normalized"": 0.022154856289234984, ""intensity_gamma"": 1.0, ""symmetric_broadening_alpha"": 0.45479525528011977, ""weak_band_attenuation_windows"": []}"
PARENT_0899__AUG_0056,PARENT_0899,Lab-acquired DUV spectra__DUV-Mg Sulfate1,Sulfate,Sulfate,Mg Sulfate,Lab-acquired DUV spectra,train,results\augmentation_reproducibility\dry_run_augmented_spectra\spectra\PARENT_0899__AUG_0056.csv,2024,"{""band_envelope_intensity_perturbations"": [], ""band_position_shift_cm-1"": 0.0, ""baseline_polynomial_coefficients"": [0.0, 0.0, 0.0], ""detected_band_count"": 12, ""detected_band_positions_cm-1"": [474.0, 1001.0, 1150.0, 3146.0, 3345.0, 3392.0, 3409.0, 3425.0, 3450.0, 3511.0, 3809.0, 3822.0], ""gaussian_noise_sigma_normalized"": 0.01979543212173889, ""intensity_gamma"": 1.3096892848039396, ""symmetric_broadening_alpha"": 0.0, ""weak_band_attenuation_windows"": []}"
