spectrum_id,source_type_normalized,training_role,split_v2,label_category_final,mineral_species_final,raman_qc_decision,raman_qc_reason,qc_snr_robust,qc_band_count,qc_top_band_prominence,qc_continuum_fraction,qc_spike_fraction,rruff_status,file_path
PARENT_0680,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Mcgillite,main_training_keep,passes_provenance_and_spectral_quality_checks,720.5253183540002,10,0.9999999999999982,0.12941551159585893,0.037566353613719884,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Mcgillite__R110206__Raman__780__0__unoriented__Raman_Data_RAW__36011.csv
PARENT_0713,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Nelenite,main_training_keep,passes_provenance_and_spectral_quality_checks,565.1862447257748,9,0.9999999999999966,0.18635617964291776,0.01432550736171906,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nelenite__R120148__Raman__532__0__unoriented__Raman_Data_RAW__37299.csv
PARENT_0714,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Nelenite,main_training_keep,passes_provenance_and_spectral_quality_checks,657.9603674545957,8,0.6199189102534453,0.07729657713266799,0.019393939393939394,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nelenite__R120148__Raman__780__0__unoriented__Raman_Data_RAW__37303.csv
PARENT_0715,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Nelenite,main_training_keep,passes_provenance_and_spectral_quality_checks,1599.6060740758817,6,0.16953805991309756,0.3310588965548773,0.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nelenite__R120150__Raman__532__0__unoriented__Raman_Data_RAW__38105.csv
PARENT_0716,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Nelenite,main_training_keep,passes_provenance_and_spectral_quality_checks,999.0601620562938,14,0.9999999999999798,0.5242312368891625,0.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nelenite__R120150__Raman__780__0__unoriented__Raman_Data_RAW__38107.csv
PARENT_0717,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Nepouite,manual_review_keep_in_metadata,rruff_identification_status_low_confidence;continuum_or_fluorescence_dominated_weak_raman_bands,3058.8957331664983,0,0.0,0.8508340260107949,0.020294468762435337,The identification of this mineral is not yet confirmed.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nepouite__R120106__Raman__532__0__unoriented__Raman_Data_RAW__36938.csv
PARENT_0718,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Nepouite,manual_review_keep_in_metadata,rruff_identification_status_low_confidence,999.6370797279374,15,0.9149844563431305,0.47111756159843826,0.0032336297493936943,The identification of this mineral is not yet confirmed.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nepouite__R120106__Raman__780__0__unoriented__Raman_Data_RAW__36936.csv
PARENT_0744,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteFe,main_training_keep,passes_provenance_and_spectral_quality_checks,474.7112839208068,7,1.0,0.03563515479345438,0.056768558951965066,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteFe__R050158__Raman__514__0__unoriented__Raman_Data_RAW__10174.csv
PARENT_0745,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteFe,main_training_keep,passes_provenance_and_spectral_quality_checks,989.3792716687532,8,0.9999999999999996,0.10211712155905331,0.0350457984866587,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteFe__R050158__Raman__532__0__unoriented__Raman_Data_RAW__27664.csv
PARENT_0746,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteFe,main_training_keep,passes_provenance_and_spectral_quality_checks,606.1907636023531,10,0.9999999999999974,0.06122678520022517,0.026273241713823767,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteFe__R050158__Raman__780__0__unoriented__Raman_Data_RAW__27666.csv
PARENT_0747,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteFe,main_training_keep,passes_provenance_and_spectral_quality_checks,906.2461637774115,4,0.9999999999999994,0.06909384576808553,0.027918781725888325,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteFe__R060438__Raman__532__0__unoriented__Raman_Data_RAW__35012.csv
PARENT_0748,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteFe,main_training_keep,passes_provenance_and_spectral_quality_checks,77.18101644734804,15,0.9999999999999812,0.1608155329065905,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteFe__R060438__Raman__780__0__unoriented__Raman_Data_RAW__35016.csv
PARENT_0749,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteFe,main_training_keep,passes_provenance_and_spectral_quality_checks,781.9955111852646,5,0.9805865358519559,0.17277690847244323,0.0253955037468776,The identification of this mineral has been confirmed only by X-ray diffraction,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteFe__R070313__Raman__532__0__unoriented__Raman_Data_RAW__20608.csv
PARENT_0750,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteFe,main_training_keep,passes_provenance_and_spectral_quality_checks,527.4951518541616,5,0.9520393442478575,0.09625600120732603,0.018377409233527566,The identification of this mineral has been confirmed only by X-ray diffraction,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteFe__R070313__Raman__785__0__unoriented__Raman_Data_RAW__20610.csv
PARENT_0751,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,PyrosmaliteMn,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,2021.2927942133686,4,0.9999999999999994,0.01557036698634433,0.08836023789294817,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteMn__R110207__Raman__532__0__unoriented__Raman_Data_RAW__36017.csv
PARENT_0752,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,PyrosmaliteMn,main_training_keep,passes_provenance_and_spectral_quality_checks,1154.2875896520966,8,0.9999999999999993,0.16117501880927304,0.06669411280362289,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\PyrosmaliteMn__R110207__Raman__780__0__unoriented__Raman_Data_RAW__36019.csv
PARENT_0755,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Stilpnomelane,main_training_keep,passes_provenance_and_spectral_quality_checks,291.06824752357716,6,0.9999999999999861,0.15586158917418705,0.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Stilpnomelane__R060334__Raman__532__0__unoriented__Raman_Data_RAW__36840.csv
PARENT_0756,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Stilpnomelane,main_training_keep,passes_provenance_and_spectral_quality_checks,353.64833230644587,7,0.5277832146943648,0.22896385664057467,0.0008084074373484236,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Stilpnomelane__R060334__Raman__780__0__unoriented__Raman_Data_RAW__36842.csv
PARENT_0757,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Stilpnomelane,main_training_keep,passes_provenance_and_spectral_quality_checks,246.32581388119303,6,0.6836677538413594,0.23357071240648758,0.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Stilpnomelane__R070696__Raman__780__0__unoriented__Raman_Data_RAW__23086.csv
PARENT_0758,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Stilpnomelane,main_training_keep,passes_provenance_and_spectral_quality_checks,214.16707658050646,2,0.2164302068776019,0.06418497726505164,0.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Stilpnomelane__R070696__Raman__532__0__unoriented__Raman_Data_RAW__23088.csv
PARENT_0759,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Stilpnomelane,main_training_keep,passes_provenance_and_spectral_quality_checks,102.83946178725293,14,0.13608673592074438,0.21178618717345218,0.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Stilpnomelane__R110195__Raman__532__0__unoriented__Raman_Data_RAW__36037.csv
PARENT_0760,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Stilpnomelane,main_training_keep,passes_provenance_and_spectral_quality_checks,874.3874385867321,5,0.6571801289621437,0.3764816337401526,0.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Stilpnomelane__R110195__Raman__780__0__unoriented__Raman_Data_RAW__36039.csv
PARENT_0495,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,456.4694413433162,4,0.9999999999999998,0.227024453808867,0.006454587367450438,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R040024__Raman__785__0__unoriented__Raman_Data_RAW__9722.csv
PARENT_0496,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,266.52731011115475,9,0.9999999999999996,0.10765470651946979,0.010061242344706912,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R040024__Raman__532__0__unoriented__Raman_Data_RAW__14831.csv
PARENT_0497,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Oxides/Hydroxides,Hematite,manual_review_keep_in_metadata,rruff_identification_status_low_confidence,807.0076304274993,5,0.9999999999999976,0.00022323917227837036,0.069713400464756,The identification of this mineral has been determined only by Raman spectroscopy,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__X050102__Raman__785__0__unoriented__Raman_Data_Processed__6586.csv
PARENT_0498,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,265.945311860382,9,0.9999999999999998,0.21662070480326404,0.00847457627118644,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R050300__Raman__514__0__unoriented__Raman_Data_RAW__10735.csv
PARENT_0499,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,356.38192676070656,9,0.8466709250661091,0.1113444009924289,0.008595988538681949,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R050300__Raman__532__0__unoriented__Raman_Data_RAW__28798.csv
PARENT_0500,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,1251.7004885053686,5,0.9999999999999949,0.00042054349579736475,0.05645496056454961,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R050300__Raman__780__0__unoriented__Raman_Data_RAW__28801.csv
PARENT_0501,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,564.661946131307,5,0.9999999999999998,0.17958671646557806,0.039573143619386394,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R060190__Raman__785__0__unoriented__Raman_Data_RAW__8272.csv
PARENT_0502,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,277.2456921425778,9,0.4805889471898686,0.03560190855341396,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R060190__Raman__532__0__unoriented__Raman_Data_RAW__33240.csv
PARENT_0503,RRUFF database,visible_nir_supervised_reference,train,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,220.13198958335394,6,0.9573524598845538,0.1425388098964453,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R060190__Raman__780__0__unoriented__Raman_Data_RAW__33242.csv
PARENT_0504,RRUFF database,visible_nir_supervised_reference,test,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,580.0594651472409,1,0.05356749572028504,0.2938777431990639,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R070240__Raman__532__0__unoriented__Raman_Data_RAW__20191.csv
PARENT_0505,RRUFF database,visible_nir_supervised_reference,test,Oxides/Hydroxides,Hematite,main_training_keep,passes_provenance_and_spectral_quality_checks,471.18382685006196,0,0.0,0.7488787261862205,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hematite__R070240__Raman__785__0__unoriented__Raman_Data_RAW__20193.csv
